garment_path,split,garment_id,max_token_length,drape_failed,has_digit_in_panel_name,panel_count
garments_5000_27/default_body/rand_VMDRCTR60C,train,rand_VMDRCTR60C,826,False,False,14
garments_5000_27/default_body/rand_COCR5BG34E,train,rand_COCR5BG34E,450,False,False,6
garments_5000_27/default_body/rand_YKCYT5YVDG,train,rand_YKCYT5YVDG,430,False,False,8
garments_5000_27/default_body/rand_Z82SGGEC3F,train,rand_Z82SGGEC3F,643,False,False,8
garments_5000_27/default_body/rand_ZGGDTAOREF,train,rand_ZGGDTAOREF,713,False,False,16
garments_5000_27/default_body/rand_XWWBXN7JQW,train,rand_XWWBXN7JQW,829,False,False,18
garments_5000_27/default_body/rand_G48TYL9ZIJ,train,rand_G48TYL9ZIJ,475,False,False,10
garments_5000_27/default_body/rand_9MHUUPIDT8,train,rand_9MHUUPIDT8,756,False,False,14
garments_5000_27/default_body/rand_E8LD7VQCRH,train,rand_E8LD7VQCRH,712,False,False,8
garments_5000_27/default_body/rand_793U12J6JT,train,rand_793U12J6JT,322,False,False,4
garments_5000_27/default_body/rand_GA0QXGRWGW,train,rand_GA0QXGRWGW,436,False,False,10
garments_5000_27/default_body/rand_H9DFJHZB2T,train,rand_H9DFJHZB2T,1206,False,True,22
garments_5000_27/default_body/rand_R3CDZKJLI9,train,rand_R3CDZKJLI9,966,False,True,17
garments_5000_27/default_body/rand_WCWOQE82R2,train,rand_WCWOQE82R2,572,False,False,12
garments_5000_27/default_body/rand_J4VJGILIWP,train,rand_J4VJGILIWP,407,False,False,8
garments_5000_27/default_body/rand_1U5U92BR9G,train,rand_1U5U92BR9G,384,False,False,4
garments_5000_27/default_body/rand_KHBPIL3HAD,train,rand_KHBPIL3HAD,588,False,False,12
garments_5000_27/default_body/rand_YICNSPCTUR,train,rand_YICNSPCTUR,469,False,False,8
garments_5000_27/default_body/rand_6R7KTS7I8N,train,rand_6R7KTS7I8N,698,False,False,18
garments_5000_27/default_body/rand_QF8L4BHKU9,train,rand_QF8L4BHKU9,305,False,True,7
garments_5000_27/default_body/rand_F6T8RNIZX9,train,rand_F6T8RNIZX9,607,False,False,14
garments_5000_27/default_body/rand_JNQRZQ3VQH,train,rand_JNQRZQ3VQH,579,False,True,15
garments_5000_27/default_body/rand_9E9G1ITMN4,train,rand_9E9G1ITMN4,434,False,False,10
garments_5000_27/default_body/rand_1NRVUGG2TH,train,rand_1NRVUGG2TH,163,False,False,4
garments_5000_27/default_body/rand_PO09M6D6UB,train,rand_PO09M6D6UB,450,False,False,6
garments_5000_27/default_body/rand_IU33C3XR37,train,rand_IU33C3XR37,550,False,False,6
garments_5000_27/default_body/rand_M5JT5O14R1,train,rand_M5JT5O14R1,482,False,False,10
garments_5000_27/default_body/rand_NQ2TJPAFJ5,train,rand_NQ2TJPAFJ5,830,False,False,14
garments_5000_27/default_body/rand_7BHI5KLT2V,train,rand_7BHI5KLT2V,892,False,False,20
garments_5000_27/default_body/rand_0VM034LQHD,train,rand_0VM034LQHD,522,False,True,10
garments_5000_27/default_body/rand_X3W5U33V95,train,rand_X3W5U33V95,349,False,False,4
garments_5000_28/default_body/rand_3JMXNZZRW3,train,rand_3JMXNZZRW3,807,False,False,20
garments_5000_28/default_body/rand_WR0ZRRFR2M,train,rand_WR0ZRRFR2M,424,False,False,8
garments_5000_28/default_body/rand_INQJ7P8QQG,train,rand_INQJ7P8QQG,493,False,True,6
garments_5000_28/default_body/rand_ZE1ZSDPDOE,train,rand_ZE1ZSDPDOE,577,False,True,10
garments_5000_28/default_body/rand_AWKGZKP9EI,train,rand_AWKGZKP9EI,1164,False,True,24
garments_5000_28/default_body/rand_ENWFUSQX0K,train,rand_ENWFUSQX0K,335,False,False,8
garments_5000_28/default_body/rand_BETHUDQQMU,train,rand_BETHUDQQMU,1422,False,False,28
garments_5000_28/default_body/rand_421YZ82FWL,train,rand_421YZ82FWL,1222,False,True,12
garments_5000_28/default_body/rand_G4LJBX96FQ,train,rand_G4LJBX96FQ,899,False,True,10
garments_5000_28/default_body/rand_HZSG2YZ9W6,train,rand_HZSG2YZ9W6,193,False,False,2
garments_5000_28/default_body/rand_KW1UESWK6L,train,rand_KW1UESWK6L,1145,False,True,18
garments_5000_28/default_body/rand_Z2Q7DYTYAM,train,rand_Z2Q7DYTYAM,816,False,False,14
garments_5000_28/default_body/rand_Y2JSW73P6T,train,rand_Y2JSW73P6T,542,False,False,12
garments_5000_28/default_body/rand_SKB2JGP29Q,train,rand_SKB2JGP29Q,179,False,False,4
garments_5000_28/default_body/rand_0AIJWUY5SG,train,rand_0AIJWUY5SG,829,False,False,16
garments_5000_28/default_body/rand_TOWQJ477OQ,train,rand_TOWQJ477OQ,691,False,False,14
garments_5000_28/default_body/rand_H1OO4YA85T,train,rand_H1OO4YA85T,659,False,False,16
garments_5000_28/default_body/rand_URQVM98VY1,train,rand_URQVM98VY1,429,False,False,8
garments_5000_28/default_body/rand_0BQNPY87TS,train,rand_0BQNPY87TS,520,False,False,6
garments_5000_28/default_body/rand_ZLSLPX5P3S,train,rand_ZLSLPX5P3S,305,False,False,4
garments_5000_28/default_body/rand_1TGS6ON9V8,train,rand_1TGS6ON9V8,354,False,False,8
garments_5000_28/default_body/rand_IZE12PRXUV,train,rand_IZE12PRXUV,1068,False,True,23
garments_5000_28/default_body/rand_HNBJKX34AR,train,rand_HNBJKX34AR,1374,False,False,28
garments_5000_28/default_body/rand_YPNA4RKR2O,train,rand_YPNA4RKR2O,323,False,False,4
garments_5000_28/default_body/rand_ARJL2L8N9X,train,rand_ARJL2L8N9X,1006,False,False,20
garments_5000_28/default_body/rand_3AKEE8V0VD,train,rand_3AKEE8V0VD,569,False,False,8
garments_5000_28/default_body/rand_9NW0BXCOZA,train,rand_9NW0BXCOZA,962,False,False,16
garments_5000_28/default_body/rand_GGAB04SRET,train,rand_GGAB04SRET,1013,False,False,18
garments_5000_28/default_body/rand_NYYQHMPH48,train,rand_NYYQHMPH48,872,False,False,12
garments_5000_28/default_body/rand_WJ4MT6ORQI,train,rand_WJ4MT6ORQI,963,False,False,14
garments_5000_28/default_body/rand_JUYYY6SOVS,train,rand_JUYYY6SOVS,450,False,False,6
garments_5000_28/default_body/rand_2WUIGUATVG,train,rand_2WUIGUATVG,341,False,False,6
garments_5000_28/default_body/rand_5CMR2U9L4U,train,rand_5CMR2U9L4U,246,False,False,6
garments_5000_28/default_body/rand_6QA5440NC6,train,rand_6QA5440NC6,163,False,False,4
garments_5000_28/default_body/rand_3RPFQKU2GH,train,rand_3RPFQKU2GH,628,False,False,8
garments_5000_28/default_body/rand_VWB1YFMKEB,train,rand_VWB1YFMKEB,455,False,False,6
garments_5000_28/default_body/rand_NOFWS7Q7VD,train,rand_NOFWS7Q7VD,308,False,False,4
garments_5000_28/default_body/rand_QUQF2R5KN6,train,rand_QUQF2R5KN6,658,False,True,12
garments_5000_28/default_body/rand_VY15KWFXVI,train,rand_VY15KWFXVI,638,False,False,8
garments_5000_28/default_body/rand_5FR5D25GAP,train,rand_5FR5D25GAP,675,False,True,8
garments_5000_28/default_body/rand_DUNTCQWRQS,train,rand_DUNTCQWRQS,435,False,True,10
garments_5000_28/default_body/rand_IRE5H7ZIA8,train,rand_IRE5H7ZIA8,450,False,False,6
garments_5000_28/default_body/rand_SUTFYSWX8Y,train,rand_SUTFYSWX8Y,541,False,False,12
garments_5000_28/default_body/rand_JBZIIGOAUY,train,rand_JBZIIGOAUY,515,False,False,6
garments_5000_28/default_body/rand_NJTEG8SZ1A,train,rand_NJTEG8SZ1A,582,False,True,8
garments_5000_28/default_body/rand_JZHZ0YCTRH,train,rand_JZHZ0YCTRH,271,False,False,4
garments_5000_28/default_body/rand_Y9SYN4TVUW,train,rand_Y9SYN4TVUW,567,False,False,6
garments_5000_28/default_body/rand_LBUFC45EU5,train,rand_LBUFC45EU5,1037,False,True,22
garments_5000_28/default_body/rand_AUTR14LUQX,train,rand_AUTR14LUQX,795,False,False,14
garments_5000_28/default_body/rand_NP2KYWVSU1,train,rand_NP2KYWVSU1,173,False,False,2
garments_5000_28/default_body/rand_S231NDG62V,train,rand_S231NDG62V,315,False,False,4
garments_5000_28/default_body/rand_1IWD4W8QLC,train,rand_1IWD4W8QLC,171,False,False,4
garments_5000_28/default_body/rand_O5P93MAQ6Y,train,rand_O5P93MAQ6Y,1006,False,True,22
garments_5000_28/default_body/rand_DX9E2CF4T3,train,rand_DX9E2CF4T3,229,False,False,6
garments_5000_28/default_body/rand_6TGMR6PS6B,train,rand_6TGMR6PS6B,761,False,False,12
garments_5000_28/default_body/rand_9D1AY8LIGV,train,rand_9D1AY8LIGV,428,False,False,6
garments_5000_28/default_body/rand_SYLO5P7G3S,train,rand_SYLO5P7G3S,675,False,True,16
garments_5000_28/default_body/rand_LABB15UDBQ,train,rand_LABB15UDBQ,355,False,True,8
garments_5000_28/default_body/rand_EFPTRO1JX8,train,rand_EFPTRO1JX8,1190,False,True,26
garments_5000_28/default_body/rand_YQEW9B2G6K,train,rand_YQEW9B2G6K,326,False,False,4
garments_5000_28/default_body/rand_L9OWT0ZGLG,train,rand_L9OWT0ZGLG,499,False,False,6
garments_5000_28/default_body/rand_C3YJ369LDB,train,rand_C3YJ369LDB,591,False,False,14
garments_5000_28/default_body/rand_DHLHF2HGGJ,train,rand_DHLHF2HGGJ,778,False,False,12
garments_5000_28/default_body/rand_C4E3K7MOM2,train,rand_C4E3K7MOM2,1299,False,False,26
garments_5000_28/default_body/rand_EZ7H3AJFF5,train,rand_EZ7H3AJFF5,839,False,False,20
garments_5000_28/default_body/rand_G8OF9WBDTC,train,rand_G8OF9WBDTC,629,False,False,16
garments_5000_28/default_body/rand_0SP4T28CRL,train,rand_0SP4T28CRL,173,False,False,2
garments_5000_28/default_body/rand_R6TWJ8EKB1,train,rand_R6TWJ8EKB1,403,False,False,8
garments_5000_28/default_body/rand_D219D1B1PM,train,rand_D219D1B1PM,516,False,False,6
garments_5000_28/default_body/rand_8O3ET0U7VB,train,rand_8O3ET0U7VB,736,False,False,10
garments_5000_28/default_body/rand_M5T5DPX7F3,train,rand_M5T5DPX7F3,1049,False,False,20
garments_5000_28/default_body/rand_FPJO51K31B,train,rand_FPJO51K31B,591,False,False,14
garments_5000_28/default_body/rand_R0I0LSM5G6,train,rand_R0I0LSM5G6,1508,False,False,24
garments_5000_28/default_body/rand_V5U0375F19,train,rand_V5U0375F19,1358,False,True,31
garments_5000_28/default_body/rand_2V962QZS6M,train,rand_2V962QZS6M,1494,False,True,32
garments_5000_28/default_body/rand_31QLO44VA3,train,rand_31QLO44VA3,651,False,False,12
garments_5000_28/default_body/rand_YIBKYL6HQG,train,rand_YIBKYL6HQG,799,False,True,16
garments_5000_28/default_body/rand_900WF454LN,train,rand_900WF454LN,313,False,False,4
garments_5000_28/default_body/rand_O5BM0FE63Z,train,rand_O5BM0FE63Z,514,False,False,6
garments_5000_28/default_body/rand_1DPOA5OB9A,train,rand_1DPOA5OB9A,158,False,False,4
garments_5000_28/default_body/rand_5S4GFM45MM,train,rand_5S4GFM45MM,466,False,False,10
garments_5000_28/default_body/rand_UVSOPBZ4P6,train,rand_UVSOPBZ4P6,1420,False,False,24
garments_5000_28/default_body/rand_89FNIQDURO,train,rand_89FNIQDURO,676,False,False,16
garments_5000_28/default_body/rand_O63WLMEMIG,train,rand_O63WLMEMIG,448,False,False,6
garments_5000_28/default_body/rand_QPF8713OSY,train,rand_QPF8713OSY,74,False,False,2
garments_5000_28/default_body/rand_4E0YB573RE,train,rand_4E0YB573RE,855,False,False,10
garments_5000_28/default_body/rand_ZTRGI6HI4O,train,rand_ZTRGI6HI4O,745,False,False,16
garments_5000_28/default_body/rand_MWHADV7VLH,train,rand_MWHADV7VLH,479,False,False,12
garments_5000_28/default_body/rand_EZ4L48TGKR,train,rand_EZ4L48TGKR,299,False,False,6
garments_5000_28/default_body/rand_A5AF1Q5HFB,train,rand_A5AF1Q5HFB,958,False,False,18
garments_5000_28/default_body/rand_87TFIQH1EY,train,rand_87TFIQH1EY,763,False,False,8
garments_5000_28/default_body/rand_53ZJVJFSUZ,train,rand_53ZJVJFSUZ,1091,False,False,24
garments_5000_28/default_body/rand_GFNAG8QGEP,train,rand_GFNAG8QGEP,523,False,False,6
garments_5000_28/default_body/rand_XA4Q6473EC,train,rand_XA4Q6473EC,564,False,True,15
garments_5000_28/default_body/rand_1R2GKINHBC,train,rand_1R2GKINHBC,855,False,False,14
garments_5000_28/default_body/rand_YE3DF87MMO,train,rand_YE3DF87MMO,414,False,False,8
garments_5000_28/default_body/rand_U4BSQ8HQWM,train,rand_U4BSQ8HQWM,721,False,False,10
garments_5000_28/default_body/rand_CR65SAXZR0,train,rand_CR65SAXZR0,528,False,False,6
garments_5000_28/default_body/rand_QBPB7HMOY6,train,rand_QBPB7HMOY6,181,False,False,2
garments_5000_28/default_body/rand_JN4Y367MLP,train,rand_JN4Y367MLP,443,False,False,6
garments_5000_28/default_body/rand_E3XVQTIA7O,train,rand_E3XVQTIA7O,890,False,False,22
garments_5000_28/default_body/rand_Q3GKPV130K,train,rand_Q3GKPV130K,834,False,False,16
garments_5000_28/default_body/rand_UG8DM2YPPS,train,rand_UG8DM2YPPS,694,False,True,14
garments_5000_28/default_body/rand_316XQTVGWL,train,rand_316XQTVGWL,271,False,False,4
garments_5000_28/default_body/rand_PW0K0OOI87,train,rand_PW0K0OOI87,455,False,False,6
garments_5000_28/default_body/rand_ZEE7MKRO69,train,rand_ZEE7MKRO69,202,False,False,2
garments_5000_28/default_body/rand_TYLU9O575R,train,rand_TYLU9O575R,569,False,False,12
garments_5000_28/default_body/rand_S911C3G0CI,train,rand_S911C3G0CI,504,False,False,6
garments_5000_28/default_body/rand_YQDH2R66Y8,train,rand_YQDH2R66Y8,489,False,False,6
garments_5000_28/default_body/rand_BBSSEO026T,train,rand_BBSSEO026T,333,False,True,6
garments_5000_28/default_body/rand_JJ1AA103XT,train,rand_JJ1AA103XT,950,False,False,16
garments_5000_28/default_body/rand_TCNTUBH102,train,rand_TCNTUBH102,402,False,True,8
garments_5000_28/default_body/rand_VUD212LNKD,train,rand_VUD212LNKD,985,False,False,16
garments_5000_28/default_body/rand_L0FG7ZN6TU,train,rand_L0FG7ZN6TU,272,False,False,4
garments_5000_28/default_body/rand_SG590DC7QN,train,rand_SG590DC7QN,649,False,False,10
garments_5000_28/default_body/rand_HA1QJPW5X8,train,rand_HA1QJPW5X8,149,False,False,4
garments_5000_28/default_body/rand_R14PRZJX6H,train,rand_R14PRZJX6H,373,False,False,10
garments_5000_28/default_body/rand_L2VEKUMTJL,train,rand_L2VEKUMTJL,925,False,False,16
garments_5000_28/default_body/rand_NLJASJ93FI,train,rand_NLJASJ93FI,586,False,False,14
garments_5000_28/default_body/rand_EMXF2KUH1A,train,rand_EMXF2KUH1A,1323,False,True,26
garments_5000_28/default_body/rand_BYN61T8X4K,train,rand_BYN61T8X4K,1068,False,True,20
garments_5000_28/default_body/rand_HUS0FNT5XF,train,rand_HUS0FNT5XF,1014,False,False,18
garments_5000_28/default_body/rand_3455LKJH7L,train,rand_3455LKJH7L,392,False,False,8
garments_5000_28/default_body/rand_FMIO042MZK,train,rand_FMIO042MZK,674,False,True,14
garments_5000_28/default_body/rand_2YUORR0U0O,train,rand_2YUORR0U0O,525,False,False,8
garments_5000_28/default_body/rand_B7OR85J84Z,train,rand_B7OR85J84Z,277,False,False,4
garments_5000_28/default_body/rand_7DP7PHY2ZC,train,rand_7DP7PHY2ZC,344,False,False,4
garments_5000_28/default_body/rand_UIO4NGH4A0,train,rand_UIO4NGH4A0,648,False,False,12
garments_5000_28/default_body/rand_IPOHKO5W7J,train,rand_IPOHKO5W7J,777,False,False,16
garments_5000_28/default_body/rand_ZWOVTZ7ES0,train,rand_ZWOVTZ7ES0,1280,False,True,22
garments_5000_28/default_body/rand_ABU91O1EYU,train,rand_ABU91O1EYU,565,False,False,14
garments_5000_28/default_body/rand_7N87AEFRJH,train,rand_7N87AEFRJH,166,False,False,4
garments_5000_28/default_body/rand_I3V2LSJU1F,train,rand_I3V2LSJU1F,754,False,False,18
garments_5000_28/default_body/rand_EM3SUP23P7,train,rand_EM3SUP23P7,175,False,False,4
garments_5000_28/default_body/rand_Z9N59GU0UT,train,rand_Z9N59GU0UT,262,False,True,4
garments_5000_28/default_body/rand_FV2W12EF77,train,rand_FV2W12EF77,594,False,False,12
garments_5000_28/default_body/rand_OUPO5967OS,train,rand_OUPO5967OS,187,False,False,2
garments_5000_28/default_body/rand_ZK3BCWSQ5L,train,rand_ZK3BCWSQ5L,661,False,False,14
garments_5000_28/default_body/rand_24J2DHJ95P,train,rand_24J2DHJ95P,189,False,False,2
garments_5000_28/default_body/rand_3GSADZK51Q,train,rand_3GSADZK51Q,938,False,False,16
garments_5000_28/default_body/rand_3HH5ADY66Z,train,rand_3HH5ADY66Z,766,False,False,12
garments_5000_28/default_body/rand_55K2A6G200,train,rand_55K2A6G200,465,False,False,6
garments_5000_28/default_body/rand_X8SO2C5TEZ,train,rand_X8SO2C5TEZ,158,False,False,4
garments_5000_28/default_body/rand_J1OFOY7IK8,train,rand_J1OFOY7IK8,305,False,True,7
garments_5000_28/default_body/rand_4QML4LP1O8,train,rand_4QML4LP1O8,494,False,True,13
garments_5000_28/default_body/rand_TQECQ7EJ2X,train,rand_TQECQ7EJ2X,245,False,True,6
garments_5000_28/default_body/rand_DJ0CNZYVUX,train,rand_DJ0CNZYVUX,1082,False,False,20
garments_5000_28/default_body/rand_9J9JLGJ06K,train,rand_9J9JLGJ06K,163,False,False,4
garments_5000_28/default_body/rand_LXFP3GIT4Y,train,rand_LXFP3GIT4Y,509,False,False,12
garments_5000_28/default_body/rand_RYHUACLRIG,train,rand_RYHUACLRIG,760,False,False,16
garments_5000_28/default_body/rand_0IVWKHTSJC,train,rand_0IVWKHTSJC,744,False,False,12
garments_5000_28/default_body/rand_ACOV0KD2CZ,train,rand_ACOV0KD2CZ,293,False,False,6
garments_5000_28/default_body/rand_B7F009Z396,train,rand_B7F009Z396,759,False,False,14
garments_5000_28/default_body/rand_BV3V7CZ0Q0,train,rand_BV3V7CZ0Q0,309,False,False,6
garments_5000_28/default_body/rand_7H21CSMU9H,train,rand_7H21CSMU9H,924,False,False,12
garments_5000_28/default_body/rand_U9CL9AC3DV,train,rand_U9CL9AC3DV,287,False,False,4
garments_5000_28/default_body/rand_V3AAZD3A1R,train,rand_V3AAZD3A1R,1047,False,False,18
garments_5000_28/default_body/rand_KEUVXOMG2I,train,rand_KEUVXOMG2I,331,False,False,4
garments_5000_28/default_body/rand_G2WFQ8VZC8,train,rand_G2WFQ8VZC8,1204,False,False,18
garments_5000_28/default_body/rand_XUBG1RBGTU,train,rand_XUBG1RBGTU,716,False,False,20
garments_5000_28/default_body/rand_JSZDNQ9V03,train,rand_JSZDNQ9V03,1798,False,True,22
garments_5000_28/default_body/rand_Y0KGBZ3Z1T,train,rand_Y0KGBZ3Z1T,542,False,True,10
garments_5000_28/default_body/rand_CJ0P9IG6OM,train,rand_CJ0P9IG6OM,329,False,False,4
garments_5000_28/default_body/rand_57EP4UGJRL,train,rand_57EP4UGJRL,679,False,True,14
garments_5000_28/default_body/rand_FOPIGX2ZJ6,train,rand_FOPIGX2ZJ6,441,False,True,8
garments_5000_28/default_body/rand_GOCLS44BR5,train,rand_GOCLS44BR5,724,False,True,14
garments_5000_28/default_body/rand_QKH9PN05TY,train,rand_QKH9PN05TY,845,False,True,16
garments_5000_28/default_body/rand_LJMM9EWXFO,train,rand_LJMM9EWXFO,825,False,True,16
garments_5000_28/default_body/rand_EUYQPAIMMN,train,rand_EUYQPAIMMN,672,False,False,10
garments_5000_28/default_body/rand_2IQPYNPYU6,train,rand_2IQPYNPYU6,1194,False,True,18
garments_5000_28/default_body/rand_MDJ1VSTTFO,train,rand_MDJ1VSTTFO,1205,False,True,20
garments_5000_28/default_body/rand_SIL3H7TSK2,train,rand_SIL3H7TSK2,654,False,False,12
garments_5000_28/default_body/rand_MIGW50KUII,train,rand_MIGW50KUII,559,False,False,8
garments_5000_28/default_body/rand_N120FT0D9C,train,rand_N120FT0D9C,446,False,True,8
garments_5000_28/default_body/rand_ZWQJE7BK0E,train,rand_ZWQJE7BK0E,720,False,True,12
garments_5000_28/default_body/rand_PMBSPJARYN,train,rand_PMBSPJARYN,1154,False,False,24
garments_5000_28/default_body/rand_7WA9EWTPV8,train,rand_7WA9EWTPV8,1225,False,True,14
garments_5000_28/default_body/rand_AB4WM45TPJ,train,rand_AB4WM45TPJ,271,False,False,4
garments_5000_28/default_body/rand_IGN71BOX4H,train,rand_IGN71BOX4H,1646,False,True,22
garments_5000_28/default_body/rand_W8XGW4SQ0H,train,rand_W8XGW4SQ0H,937,False,False,18
garments_5000_28/default_body/rand_BJFSIP0GCV,train,rand_BJFSIP0GCV,456,False,False,12
garments_5000_28/default_body/rand_XOOW4FK7A2,train,rand_XOOW4FK7A2,832,False,True,18
garments_5000_28/default_body/rand_NVGCQT8EHE,train,rand_NVGCQT8EHE,338,False,False,8
garments_5000_28/default_body/rand_AUOMG1DECX,train,rand_AUOMG1DECX,981,False,True,14
garments_5000_28/default_body/rand_2TDGD1LW62,train,rand_2TDGD1LW62,934,False,True,14
garments_5000_28/default_body/rand_X3L9KF3MBR,train,rand_X3L9KF3MBR,69,False,False,2
garments_5000_28/default_body/rand_5RYABV9Y3P,train,rand_5RYABV9Y3P,1024,False,False,18
garments_5000_28/default_body/rand_UIEHH9CM7T,train,rand_UIEHH9CM7T,299,False,False,4
garments_5000_28/default_body/rand_YNGX2EONW2,train,rand_YNGX2EONW2,1001,False,True,20
garments_5000_28/default_body/rand_A600RCPXSR,train,rand_A600RCPXSR,276,False,False,4
garments_5000_28/default_body/rand_FYKFJ8UVEN,train,rand_FYKFJ8UVEN,228,False,False,6
garments_5000_28/default_body/rand_GI25DX1ISY,train,rand_GI25DX1ISY,489,False,False,12
garments_5000_28/default_body/rand_0KO4ROOLGV,train,rand_0KO4ROOLGV,826,False,False,18
garments_5000_28/default_body/rand_XDPKR0ICJF,train,rand_XDPKR0ICJF,867,False,False,12
garments_5000_28/default_body/rand_8870QCP5P4,train,rand_8870QCP5P4,154,False,False,4
garments_5000_28/default_body/rand_D8X1448TMJ,train,rand_D8X1448TMJ,1384,False,True,14
garments_5000_28/default_body/rand_F1CSPN1MIU,train,rand_F1CSPN1MIU,277,False,True,4
garments_5000_28/default_body/rand_2U5KGZUWXS,train,rand_2U5KGZUWXS,1076,False,False,20
garments_5000_28/default_body/rand_YY1G9QXEMG,train,rand_YY1G9QXEMG,751,False,False,12
garments_5000_28/default_body/rand_CZ2USZY8PW,train,rand_CZ2USZY8PW,534,False,False,12
garments_5000_28/default_body/rand_E6PRKFUA8D,train,rand_E6PRKFUA8D,193,False,False,2
garments_5000_28/default_body/rand_15NMP8M6FL,train,rand_15NMP8M6FL,1135,False,True,22
garments_5000_28/default_body/rand_QQD3JPVOG3,train,rand_QQD3JPVOG3,617,False,False,8
garments_5000_28/default_body/rand_TATLRBHM0U,train,rand_TATLRBHM0U,171,False,False,4
garments_5000_28/default_body/rand_2F8VFYA78J,train,rand_2F8VFYA78J,363,False,False,8
garments_5000_28/default_body/rand_9C2BQSESWT,train,rand_9C2BQSESWT,652,False,True,14
garments_5000_28/default_body/rand_PQXE4HI5RA,train,rand_PQXE4HI5RA,174,False,False,4
garments_5000_28/default_body/rand_SR8VXGWXFU,train,rand_SR8VXGWXFU,163,False,False,4
garments_5000_28/default_body/rand_XZWZMBH8CM,train,rand_XZWZMBH8CM,465,False,False,8
garments_5000_28/default_body/rand_YU8GA7NZHF,train,rand_YU8GA7NZHF,898,False,False,16
garments_5000_28/default_body/rand_7ETW6HNYSN,train,rand_7ETW6HNYSN,627,False,True,8
garments_5000_28/default_body/rand_B3KHA4JGRH,train,rand_B3KHA4JGRH,627,False,False,14
garments_5000_28/default_body/rand_EVF5AVCGGU,train,rand_EVF5AVCGGU,1256,False,True,20
garments_5000_28/default_body/rand_DFA6FAEZ4B,train,rand_DFA6FAEZ4B,1219,False,True,18
garments_5000_28/default_body/rand_P46MM9YBKE,train,rand_P46MM9YBKE,905,False,False,12
garments_5000_28/default_body/rand_TGM1OSVZZR,train,rand_TGM1OSVZZR,158,False,False,4
garments_5000_28/default_body/rand_YGRDOXLZI3,train,rand_YGRDOXLZI3,328,False,False,4
garments_5000_28/default_body/rand_UZEMAK46G1,train,rand_UZEMAK46G1,168,False,False,2
garments_5000_28/default_body/rand_CYTK7VH4PY,train,rand_CYTK7VH4PY,655,False,True,16
garments_5000_28/default_body/rand_0PY07WAI8N,train,rand_0PY07WAI8N,281,False,False,4
garments_5000_28/default_body/rand_N420II4CJP,train,rand_N420II4CJP,606,False,False,10
garments_5000_28/default_body/rand_2D0KAQ53JU,train,rand_2D0KAQ53JU,163,False,False,2
garments_5000_28/default_body/rand_GL7NR8B8XJ,train,rand_GL7NR8B8XJ,1172,False,True,20
garments_5000_28/default_body/rand_HE3C8N50NE,train,rand_HE3C8N50NE,831,False,True,15
garments_5000_28/default_body/rand_2QGOA8XJTR,train,rand_2QGOA8XJTR,581,False,False,10
garments_5000_28/default_body/rand_U8ZQEXIFZM,train,rand_U8ZQEXIFZM,526,False,False,12
garments_5000_28/default_body/rand_07PKF0EIK7,train,rand_07PKF0EIK7,698,False,False,10
garments_5000_28/default_body/rand_K1DVVB70MT,train,rand_K1DVVB70MT,328,False,False,4
garments_5000_28/default_body/rand_ZSCU8X46VX,train,rand_ZSCU8X46VX,716,False,False,12
garments_5000_28/default_body/rand_08AIAM5YU5,train,rand_08AIAM5YU5,1088,False,True,23
garments_5000_28/default_body/rand_L2SBX5OAYW,train,rand_L2SBX5OAYW,1227,False,True,29
garments_5000_28/default_body/rand_DPNL504XJH,train,rand_DPNL504XJH,835,False,False,14
garments_5000_28/default_body/rand_3U5XSTCPY2,train,rand_3U5XSTCPY2,450,False,False,6
garments_5000_28/default_body/rand_L9ZPIGVP0Q,train,rand_L9ZPIGVP0Q,469,False,False,10
garments_5000_28/default_body/rand_PV81XFODUI,train,rand_PV81XFODUI,187,False,False,2
garments_5000_28/default_body/rand_BDX0D19VOG,train,rand_BDX0D19VOG,637,False,False,10
garments_5000_28/default_body/rand_HX7R2UXOUG,train,rand_HX7R2UXOUG,323,False,False,4
garments_5000_28/default_body/rand_9PEMKQLHN3,train,rand_9PEMKQLHN3,338,False,False,8
garments_5000_28/default_body/rand_XPHQ9E21FJ,train,rand_XPHQ9E21FJ,320,False,False,4
garments_5000_28/default_body/rand_19BUGQPTDE,train,rand_19BUGQPTDE,338,False,False,8
garments_5000_28/default_body/rand_QBQLFI8ZKH,train,rand_QBQLFI8ZKH,690,False,False,8
garments_5000_28/default_body/rand_ROLXBRSWXM,train,rand_ROLXBRSWXM,399,False,False,8
garments_5000_28/default_body/rand_SUQYAQO9YW,train,rand_SUQYAQO9YW,163,False,False,2
garments_5000_28/default_body/rand_5WFOC4C1BB,train,rand_5WFOC4C1BB,1387,False,True,20
garments_5000_28/default_body/rand_TFABFKINPQ,train,rand_TFABFKINPQ,833,False,False,10
garments_5000_28/default_body/rand_ZHYCZBLM4I,train,rand_ZHYCZBLM4I,776,False,False,16
garments_5000_28/default_body/rand_0VRE87754D,train,rand_0VRE87754D,326,False,False,4
garments_5000_28/default_body/rand_YGLG741XW5,train,rand_YGLG741XW5,489,False,False,12
garments_5000_28/default_body/rand_HHFZM6GG3L,train,rand_HHFZM6GG3L,271,False,False,4
garments_5000_28/default_body/rand_4E8JKO2KH4,train,rand_4E8JKO2KH4,662,False,False,10
garments_5000_28/default_body/rand_Q3J87995EN,train,rand_Q3J87995EN,524,False,True,13
